     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1297,        34,         0,   0.016,pymatching,1c1e1022af67b4c752191ebc5de661c00e9abada31d61a003bbe1a7265b72a9c,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":7,""run_id"":""f80fa2b4fbf080be88fc9f8578d9c113faf5dc0645fb72e02ae24a27edb43396""}",
      1297,        46,         0,   0.017,pymatching,6dbbe5c7631bfe43cefafd7af7e28ec5c70d30bdbb8e6171ebf0e31da724456a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""p_erase"":0.0,""r"":7,""run_id"":""81d370d5ed4c7024002ca188b7488972a99add503257f553aced5d5cb56f6ed6""}",
      8192,        50,         0,   0.015,pymatching,0eb8c82a4c5c7e3e9ded389e49a3426861276dba1f46669dd031f3b6795258c2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""p_erase"":0.0,""r"":5,""run_id"":""a008ffb481bda2017dfcb879635fa8388e218721ed152b56043459aa4404b180""}",
      1297,        67,         0,   0.020,pymatching,3cea8ad50303bbb1cae0695c67e9bd7530ec22df07492322bbd7f52759b251da,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""p_erase"":0.0,""r"":7,""run_id"":""6e34c47688fcac2e2442cfe06a95442e760b70ea7d0e929344e05f9170b9303a""}",
     10240,        31,         0,   0.014,pymatching,a7b0d4b574ae6a0b5317f596c65075a20efc3268b7dc086fd2dbddcd8543c1d0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""4fd4fceed27024fd8b9487cb477a003ab710af8cc4c4c5cb01e4843fa8f6f38d""}",
     39936,       454,         0,   0.014,pymatching,4eda776a0b06a1553b8034b164293b00067c5034a05846c852e1f15c60893c00,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""p_erase"":0.0,""r"":3,""run_id"":""42345086844b23be61f3d5906d09fcc5871748b8f8921f75a24c695264657414""}",
      5120,       134,         0,   0.016,pymatching,382f591fc1deee77ce6b2f99e4067dc2f20fbf7807239b928d3be5edbbb0bae0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""a0bb58d5692994a18d5ebba78ba19e06af2149ac88549c1f03ff63602fe763df""}",
      4096,       155,         0,   0.014,pymatching,90fea69f6983cd76d09a11fdb5ad4567a94237a09900ac7e9a5e096c31f8a948,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""af5779d6bf6523c0dc667be210a4b072dbc160edc77d76e0194ccefb9fdfea04""}",
      1297,       103,         0,   0.023,pymatching,d63f1cde479ae35b67e20176822991cac110d9c16ffa9da65a21c66caa098e2a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.01,""p_erase"":0.0,""r"":7,""run_id"":""03061ce7bf4a4d4acad10d80f989a163f84bf6795d8567c7e122d85701dcc91f""}",
      6144,        96,         0,   0.016,pymatching,5a66784ef0036ca9ae300021eef1af50b79e9d615cd3537c655ace4c22076561,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""0126865a5b699aea093d9be1730a1146722bf92c2ad6ee8b80e704249fb29fc8""}",
      4096,       197,         0,   0.017,pymatching,fcdd4b69ed46b36f949d835cf46287762dc4fca2a1c203573f229a2ed5214e4a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""5e4d3a87ab43e791f14603a0b25aeba3505e09dc0ed9fc4e230e1fc0f54fadda""}",
      5120,       159,         0,   0.017,pymatching,502737c804065a2930ca87ac7187b311231df01cdde529cdc9e35ecbb6bc96ad,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":5,""run_id"":""11973f12822f3ceaf11a70f2f8528f3ff30bd7dbd97a86f24f4aa9c72adfc067""}",
      2048,        14,         0,   0.015,pymatching,7f6da498071a521b3bc6a1734a397276972ce8b9c21e96e9597907ab393b6830,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""p_erase"":0.0,""r"":7,""run_id"":""16454ecae6916d9e99c505bd41706374f02896ecc18a92dca733323a8b23ea30""}",
     15633,       341,         0,   0.010,pymatching,078da7d641efb7e1f9c3e6a02b5bc7558776f832e7304d9969d52a3b71b418db,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":3,""run_id"":""ca25dd60382702c8ab4919f5b60aa8c5bb5fcadfc5ec8a927b40c0b9b3d684ff""}",
      5120,       109,         0,   0.015,pymatching,276887ceb19f889ef698a71ee9a297d2470c2cc0d28b5a3ac62c5803c69812e6,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""bd690f4d4b29c38652356ee6a8b352e8fbe6157987781b979ace2f79bc25c79f""}",
      2048,        46,         0,   0.020,pymatching,6945c0f5a7694fe80368471a17c975c980421292687f14e454cec6292552c0fd,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":7,""run_id"":""3a57856ea0a2eef7cfc126320f5a2fda58f51137c4820ac87e7cd9f25bd7185e""}",
     41984,      1084,         0,   0.019,pymatching,c66be70a4982a33c5221ac48ab9201aeb504e79f1f4bfbffd144ebdb938b06f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":3,""run_id"":""2abbd67f691a06be56a714841dbb3ffc69ff07228f5deb34fab16bef9900ebe0""}",
     70656,       329,         0,   0.018,pymatching,bc5dfb6308bc207d4edca1ce7e29b7ae60ff51566b5756244d4e04da3cd34a12,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.003,""p_erase"":0.0,""r"":3,""run_id"":""316d27c500fbef5ef2d49d74701a6a526b36f12cf97b83e3262d07bcf4ab8728""}",
     47104,       895,         0,   0.019,pymatching,090f281a5de906b3dfb814c9c6c0ee1f720eed38c2918b9c031f74b9e568a0d9,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":3,""run_id"":""38047c63c1a63b9d68a265f8eef7703e49945552d93bee3ae38cc734e7dd9a64""}",
      1024,        51,         0,   0.015,pymatching,3cea8ad50303bbb1cae0695c67e9bd7530ec22df07492322bbd7f52759b251da,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""p_erase"":0.0,""r"":7,""run_id"":""6e34c47688fcac2e2442cfe06a95442e760b70ea7d0e929344e05f9170b9303a""}",
     36864,      1286,         0,   0.019,pymatching,302ece4a6fb723e9ff75588ffd9606a92bce1d2c644b53d328170489ead347a0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""p_erase"":0.0,""r"":3,""run_id"":""41c8a8737ab88760e2482764a976d4e1215e793afb5c7515836adab1b3beb68b""}",
     34816,      1420,         0,   0.019,pymatching,d033e097c9b2dc1fb944c7294cd8deaaf51f4c8e23b003175e09540e4d6a3f93,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.01,""p_erase"":0.0,""r"":3,""run_id"":""d0b2a4fae9ed29b01e6385f44d8ad1aac77e5f6dc0b2ec39f60d56b361abd1fc""}",
      2048,        66,         0,   0.022,pymatching,31d3e558049ddb16c91d6b1bc70bc25059f9e3aa738671ed1ca49de76225ea57,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":7,""run_id"":""91d8f46bc9afc343fc7789c72214def569b94e63852c322746912bfd179edfb0""}",
     24576,      1954,         0,   0.019,pymatching,b5528e93d73815e45e6c397557526137ee5f44041467ec89a26ece6b08e9bdee,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.015,""p_erase"":0.0,""r"":3,""run_id"":""d60f2e200bcb04112a380c476339f3216729972a446f5e811cad674156ffa119""}",
      1024,        81,         0,   0.017,pymatching,d63f1cde479ae35b67e20176822991cac110d9c16ffa9da65a21c66caa098e2a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.01,""p_erase"":0.0,""r"":7,""run_id"":""03061ce7bf4a4d4acad10d80f989a163f84bf6795d8567c7e122d85701dcc91f""}",
     11264,        59,         0,   0.020,pymatching,0eb8c82a4c5c7e3e9ded389e49a3426861276dba1f46669dd031f3b6795258c2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""p_erase"":0.0,""r"":5,""run_id"":""a008ffb481bda2017dfcb879635fa8388e218721ed152b56043459aa4404b180""}",
     55296,       615,         0,   0.019,pymatching,4eda776a0b06a1553b8034b164293b00067c5034a05846c852e1f15c60893c00,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""p_erase"":0.0,""r"":3,""run_id"":""42345086844b23be61f3d5906d09fcc5871748b8f8921f75a24c695264657414""}",
     14336,        27,         0,   0.020,pymatching,a7b0d4b574ae6a0b5317f596c65075a20efc3268b7dc086fd2dbddcd8543c1d0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""4fd4fceed27024fd8b9487cb477a003ab710af8cc4c4c5cb01e4843fa8f6f38d""}",
      2048,        71,         0,   0.024,pymatching,1c1e1022af67b4c752191ebc5de661c00e9abada31d61a003bbe1a7265b72a9c,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":7,""run_id"":""f80fa2b4fbf080be88fc9f8578d9c113faf5dc0645fb72e02ae24a27edb43396""}",
     23552,       530,         0,   0.014,pymatching,078da7d641efb7e1f9c3e6a02b5bc7558776f832e7304d9969d52a3b71b418db,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":3,""run_id"":""ca25dd60382702c8ab4919f5b60aa8c5bb5fcadfc5ec8a927b40c0b9b3d684ff""}",
      2048,        79,         0,   0.025,pymatching,6dbbe5c7631bfe43cefafd7af7e28ec5c70d30bdbb8e6171ebf0e31da724456a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""p_erase"":0.0,""r"":7,""run_id"":""81d370d5ed4c7024002ca188b7488972a99add503257f553aced5d5cb56f6ed6""}",
      7168,       188,         0,   0.022,pymatching,382f591fc1deee77ce6b2f99e4067dc2f20fbf7807239b928d3be5edbbb0bae0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""a0bb58d5692994a18d5ebba78ba19e06af2149ac88549c1f03ff63602fe763df""}",
      6144,       219,         0,   0.022,pymatching,90fea69f6983cd76d09a11fdb5ad4567a94237a09900ac7e9a5e096c31f8a948,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""af5779d6bf6523c0dc667be210a4b072dbc160edc77d76e0194ccefb9fdfea04""}",
      5120,       243,         0,   0.021,pymatching,fcdd4b69ed46b36f949d835cf46287762dc4fca2a1c203573f229a2ed5214e4a,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""5e4d3a87ab43e791f14603a0b25aeba3505e09dc0ed9fc4e230e1fc0f54fadda""}",
      8192,       131,         0,   0.021,pymatching,5a66784ef0036ca9ae300021eef1af50b79e9d615cd3537c655ace4c22076561,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""0126865a5b699aea093d9be1730a1146722bf92c2ad6ee8b80e704249fb29fc8""}",
      6144,       180,         0,   0.020,pymatching,502737c804065a2930ca87ac7187b311231df01cdde529cdc9e35ecbb6bc96ad,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":5,""run_id"":""11973f12822f3ceaf11a70f2f8528f3ff30bd7dbd97a86f24f4aa9c72adfc067""}",
      3072,        17,         0,   0.022,pymatching,7f6da498071a521b3bc6a1734a397276972ce8b9c21e96e9597907ab393b6830,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""p_erase"":0.0,""r"":7,""run_id"":""16454ecae6916d9e99c505bd41706374f02896ecc18a92dca733323a8b23ea30""}",
      7168,       165,         0,   0.020,pymatching,276887ceb19f889ef698a71ee9a297d2470c2cc0d28b5a3ac62c5803c69812e6,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""bd690f4d4b29c38652356ee6a8b352e8fbe6157987781b979ace2f79bc25c79f""}",
      2048,        36,         0,   0.019,pymatching,6945c0f5a7694fe80368471a17c975c980421292687f14e454cec6292552c0fd,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":7,""run_id"":""3a57856ea0a2eef7cfc126320f5a2fda58f51137c4820ac87e7cd9f25bd7185e""}",
      2048,        41,         0,   0.021,pymatching,31d3e558049ddb16c91d6b1bc70bc25059f9e3aa738671ed1ca49de76225ea57,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":7,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""p_erase"":0.0,""r"":7,""run_id"":""91d8f46bc9afc343fc7789c72214def569b94e63852c322746912bfd179edfb0""}",
     59392,      1513,         0,   0.026,pymatching,c66be70a4982a33c5221ac48ab9201aeb504e79f1f4bfbffd144ebdb938b06f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""p_erase"":0.0,""r"":3,""run_id"":""2abbd67f691a06be56a714841dbb3ffc69ff07228f5deb34fab16bef9900ebe0""}",
     99328,       486,         0,   0.026,pymatching,bc5dfb6308bc207d4edca1ce7e29b7ae60ff51566b5756244d4e04da3cd34a12,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.003,""p_erase"":0.0,""r"":3,""run_id"":""316d27c500fbef5ef2d49d74701a6a526b36f12cf97b83e3262d07bcf4ab8728""}",
     65536,      1240,         0,   0.026,pymatching,090f281a5de906b3dfb814c9c6c0ee1f720eed38c2918b9c031f74b9e568a0d9,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""p_erase"":0.0,""r"":3,""run_id"":""38047c63c1a63b9d68a265f8eef7703e49945552d93bee3ae38cc734e7dd9a64""}",
