     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     25600,       650,         0,   0.019,pymatching,4bcd44a1ce2b75b12dab0c85a63644f0554726a274705e7dded45f0dda737bda,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""r"":9,""run_id"":""d7d603a6e37e4f1ead783b6977e050a299cd955dfc84d650c5f6ae47a4cbc48c""}",
     14336,      1649,         0,   0.020,pymatching,c7fe9c54dcabaf96f4b63f8ef01ef70b444c9a0bedeab03e599fbec948729ab1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""r"":9,""run_id"":""55e37d9f425167eae2978ca04d21492340015f71a7480e42018844f49346da85""}",
     14336,         4,         0,   0.019,pymatching,18b81de1c74db0292a423ce34470abf225bd97880edcabce72ba1a1b00c57c13,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.001,""r"":15,""run_id"":""4e458d84931d94b291a7e619ff2661dfec56834294023cc2aba895166077f70b""}",
     19456,      1121,         0,   0.019,pymatching,9d661e3707265b0f1df1e3112a99c661adeb9f96125c7ca1d1b553e495e17f3e,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":9,""run_id"":""450c032afdd4da98c42488a9101a9804f370dfdbb0e419df1059225a9abb70b6""}",
     22528,       889,         0,   0.019,pymatching,a8366454aaf3dd9030f9229ca5c6eabab415b5cb0bb7aebc0644cc2aac096590,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""r"":9,""run_id"":""2455484b6680f0d66d22df719ffac2c4fb9a55a2ad6acaf7d67e7fb62b7b01a6""}",
     19456,      1218,         0,   0.019,pymatching,e78c2faaaa922e62d7996036ad5bc1ce60f5cb58d6bef8eccd597f7b896e03c8,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""r"":9,""run_id"":""7ff1aa832610e4334cc9f075144462c39f8157d22dcd0c7016e99c1954fffaaa""}",
     18432,      1324,         0,   0.019,pymatching,9143516c40086d6ed916773d240f1b7db6bbf7d30cb5846d0a9a812580df11db,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""r"":9,""run_id"":""b0cb87c4c74534089f96390b69f0c3e255184258db8d2d359c5960a3c4675a76""}",
     47104,        98,         0,   0.017,pymatching,1b67263dcaa1af54d14a1c4261912843468478de83dde8c4273e4612547ea709,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.001,""r"":9,""run_id"":""53be7e9b67b5b9b5156ad9260cede169d21919c7f16432a063e90adce137fabb""}",
     16384,      1452,         0,   0.020,pymatching,d9d41b907d52a1e2d223cc404f3fc4f71bb123ae87b96837b0d7a9356ea634f4,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""r"":9,""run_id"":""2a3b339bd5fc15b98c7001d5ec37ad31d9b20677e845b34bcee2ef19912c5cae""}",
     17408,      1390,         0,   0.020,pymatching,c15773a32ecf67de3788cbacb9f306401472cda146e9d0e98cee29903032e166,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""r"":9,""run_id"":""db9a50b68479d56f1706b808e1de6a664aec5556568c91cd58962b32521adc6e""}",
      2447,         6,         0,   0.001,pymatching,1b67263dcaa1af54d14a1c4261912843468478de83dde8c4273e4612547ea709,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.001,""r"":9,""run_id"":""53be7e9b67b5b9b5156ad9260cede169d21919c7f16432a063e90adce137fabb""}",
      9216,      1361,         0,   0.015,pymatching,03022593d2699f03029fdd8b4db1a76fae0e73af0ef6cd661c3f3311e22ad762,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.011,""r"":9,""run_id"":""9462bc390a1376acce00ff53f7df4d9605a66544fb4dab09e4c8213da863317b""}",
      5120,       119,         0,   0.022,pymatching,8fc2022a35edf26200b357503f67fa3f5af170e849510f28eceefe415656d00c,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""r"":15,""run_id"":""3843db05f9f1b43c5b902f52a639dcd400f654b4c06fe70d83e440c8f7a99e2a""}",
     13312,      1752,         0,   0.020,pymatching,85c71b344bdcde48d269916ea7086b7369c07a76a2015326d5e1e5aa3af577b7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.01,""r"":9,""run_id"":""24b982ebcc8d0a1b54b64ea8297dc9bb52635fd050c560507d0499fac6bab395""}",
      4096,       140,         0,   0.022,pymatching,772ecfce7876a3a22cd54a89ae153495b3f8e3b664c6cb58a72dc00a62151549,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""r"":15,""run_id"":""597b908e19b649b096656db69cefe07353b201a622a52b5d6cff1635e5a52870""}",
     14336,      1602,         0,   0.019,pymatching,c7fe9c54dcabaf96f4b63f8ef01ef70b444c9a0bedeab03e599fbec948729ab1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""r"":9,""run_id"":""55e37d9f425167eae2978ca04d21492340015f71a7480e42018844f49346da85""}",
     39936,      1126,         0,   0.026,pymatching,4bcd44a1ce2b75b12dab0c85a63644f0554726a274705e7dded45f0dda737bda,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""r"":9,""run_id"":""d7d603a6e37e4f1ead783b6977e050a299cd955dfc84d650c5f6ae47a4cbc48c""}",
      9216,      1234,         0,   0.012,pymatching,85c71b344bdcde48d269916ea7086b7369c07a76a2015326d5e1e5aa3af577b7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.01,""r"":9,""run_id"":""24b982ebcc8d0a1b54b64ea8297dc9bb52635fd050c560507d0499fac6bab395""}",
     29696,      1727,         0,   0.027,pymatching,9d661e3707265b0f1df1e3112a99c661adeb9f96125c7ca1d1b553e495e17f3e,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":9,""run_id"":""450c032afdd4da98c42488a9101a9804f370dfdbb0e419df1059225a9abb70b6""}",
     21504,        12,         0,   0.028,pymatching,18b81de1c74db0292a423ce34470abf225bd97880edcabce72ba1a1b00c57c13,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.001,""r"":15,""run_id"":""4e458d84931d94b291a7e619ff2661dfec56834294023cc2aba895166077f70b""}",
      7567,       209,         0,   0.004,pymatching,4bcd44a1ce2b75b12dab0c85a63644f0554726a274705e7dded45f0dda737bda,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""r"":9,""run_id"":""d7d603a6e37e4f1ead783b6977e050a299cd955dfc84d650c5f6ae47a4cbc48c""}",
     34816,      1465,         0,   0.026,pymatching,a8366454aaf3dd9030f9229ca5c6eabab415b5cb0bb7aebc0644cc2aac096590,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""r"":9,""run_id"":""2455484b6680f0d66d22df719ffac2c4fb9a55a2ad6acaf7d67e7fb62b7b01a6""}",
     20480,      1883,         0,   0.024,pymatching,d9d41b907d52a1e2d223cc404f3fc4f71bb123ae87b96837b0d7a9356ea634f4,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""r"":9,""run_id"":""2a3b339bd5fc15b98c7001d5ec37ad31d9b20677e845b34bcee2ef19912c5cae""}",
     28672,      1870,         0,   0.027,pymatching,e78c2faaaa922e62d7996036ad5bc1ce60f5cb58d6bef8eccd597f7b896e03c8,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""r"":9,""run_id"":""7ff1aa832610e4334cc9f075144462c39f8157d22dcd0c7016e99c1954fffaaa""}",
     27648,      2104,         0,   0.027,pymatching,9143516c40086d6ed916773d240f1b7db6bbf7d30cb5846d0a9a812580df11db,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""r"":9,""run_id"":""b0cb87c4c74534089f96390b69f0c3e255184258db8d2d359c5960a3c4675a76""}",
     25600,      2140,         0,   0.027,pymatching,c15773a32ecf67de3788cbacb9f306401472cda146e9d0e98cee29903032e166,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""r"":9,""run_id"":""db9a50b68479d56f1706b808e1de6a664aec5556568c91cd58962b32521adc6e""}",
      1297,        74,         0,   0.010,pymatching,b7362f888fd3c3e322924bfdc0d1553eda5025396033c35384eebe45edf46923,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":15,""run_id"":""433d824cbd2de3aaa6b2e6d5e8e4c2ebb9e9dc3766f8d5d65d5c3edbb892a290""}",
      7168,       162,         0,   0.030,pymatching,8fc2022a35edf26200b357503f67fa3f5af170e849510f28eceefe415656d00c,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.004,""r"":15,""run_id"":""3843db05f9f1b43c5b902f52a639dcd400f654b4c06fe70d83e440c8f7a99e2a""}",
      9216,       593,         0,   0.008,pymatching,e78c2faaaa922e62d7996036ad5bc1ce60f5cb58d6bef8eccd597f7b896e03c8,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""r"":9,""run_id"":""7ff1aa832610e4334cc9f075144462c39f8157d22dcd0c7016e99c1954fffaaa""}",
     17408,       974,         0,   0.015,pymatching,9d661e3707265b0f1df1e3112a99c661adeb9f96125c7ca1d1b553e495e17f3e,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":9,""run_id"":""450c032afdd4da98c42488a9101a9804f370dfdbb0e419df1059225a9abb70b6""}",
     16783,       682,         0,   0.012,pymatching,a8366454aaf3dd9030f9229ca5c6eabab415b5cb0bb7aebc0644cc2aac096590,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":3,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""r"":9,""run_id"":""2455484b6680f0d66d22df719ffac2c4fb9a55a2ad6acaf7d67e7fb62b7b01a6""}",
      6144,       197,         0,   0.031,pymatching,772ecfce7876a3a22cd54a89ae153495b3f8e3b664c6cb58a72dc00a62151549,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.005,""r"":15,""run_id"":""597b908e19b649b096656db69cefe07353b201a622a52b5d6cff1635e5a52870""}",
      3072,       186,         0,   0.020,pymatching,b7362f888fd3c3e322924bfdc0d1553eda5025396033c35384eebe45edf46923,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":15,""run_id"":""433d824cbd2de3aaa6b2e6d5e8e4c2ebb9e9dc3766f8d5d65d5c3edbb892a290""}",
      2321,       176,         0,   0.016,pymatching,671ebded0eb66eac56cd74e723fc70e1890722697cc1eda12d28d5e693d43f70,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""r"":15,""run_id"":""4a2312afb1b97baf110e0cfa0f972431bb1afcc947bf2cda04e9dbcaf77610ed""}",
      1297,       120,         0,   0.010,pymatching,f4baaf7174db8c441885c3b4f06fd4eca0f6625da76aa5a1e0f5d0523febd080,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""r"":15,""run_id"":""7fdffb70352b1a300e4e1ceda37023c9e93f3b1c5f9b03385cb118238607b571""}",
      1297,       123,         0,   0.011,pymatching,4152986c79113c5292ef9caa5fa0eb53aac80aa0808eee121db23f288aea5679,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0075,""r"":15,""run_id"":""e242224dfb9cb4304ef8a54828464c5ed649aeab99d9de58e4e56629d5e1d05d""}",
     30720,        15,         0,   0.039,pymatching,18b81de1c74db0292a423ce34470abf225bd97880edcabce72ba1a1b00c57c13,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.001,""r"":15,""run_id"":""4e458d84931d94b291a7e619ff2661dfec56834294023cc2aba895166077f70b""}",
      1297,       164,         0,   0.013,pymatching,729cf25c0d4b06fb97e961471412121951d63dea87848f72ec6ef8a0dd198395,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.008,""r"":15,""run_id"":""d5a1ec4cbd61df075f1d93af978210bebd69baf4c45ac00f765a191cef9aec98""}",
      2048,       165,         0,   0.016,pymatching,671ebded0eb66eac56cd74e723fc70e1890722697cc1eda12d28d5e693d43f70,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.0065,""r"":15,""run_id"":""4a2312afb1b97baf110e0cfa0f972431bb1afcc947bf2cda04e9dbcaf77610ed""}",
      2048,       162,         0,   0.016,pymatching,f4baaf7174db8c441885c3b4f06fd4eca0f6625da76aa5a1e0f5d0523febd080,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.007,""r"":15,""run_id"":""7fdffb70352b1a300e4e1ceda37023c9e93f3b1c5f9b03385cb118238607b571""}",
      3072,       184,         0,   0.020,pymatching,b7362f888fd3c3e322924bfdc0d1553eda5025396033c35384eebe45edf46923,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.006,""r"":15,""run_id"":""433d824cbd2de3aaa6b2e6d5e8e4c2ebb9e9dc3766f8d5d65d5c3edbb892a290""}",
      1297,       186,         0,   0.015,pymatching,f51d8cd5928c2f51d8ab15fd6bf4cd96bc5bfbe4606e863f5667b48dd0ed3b21,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":null,""d"":5,""decoder"":""pymatching"",""decoder_type"":null,""p"":0.009,""r"":15,""run_id"":""df988e4a9dae1b7acc45edae27fd1eaf96306acdff2719352c580edc12da61b5""}",
